participant,x0,y0,j,e_x,e_y,typing_speed,num_typos
2,-1.3588507890195767,0.4319525093252818,31,-0.33205568628028514,0.10281799141123088,-1.6909064752998617,0.5347705007365127
2,-1.3588507890195767,0.4319525093252818,32,-0.04588858517504812,-0.008603656684271004,-1.4047393741946248,0.4233488526410108
2,-1.3588507890195767,0.4319525093252818,33,0.1076499789917226,0.3672520718228816,-1.251200810027854,0.7992045811481634
2,-1.3588507890195767,0.4319525093252818,34,-0.23646674754561556,-0.37770266454514834,-1.5953175365651922,0.05424984478013345
2,-1.3588507890195767,0.4319525093252818,35,0.45144767448350864,-0.21202031181952738,-0.907403114536068,0.2199321975057544
2,-1.3588507890195767,0.4319525093252818,36,0.06479824590933739,0.06941833959641591,-1.2940525431102392,0.5013708489216977
2,-1.3588507890195767,0.4319525093252818,37,0.04682477928227075,0.38172446573254337,-1.312026009737306,0.8136769750578252
2,-1.3588507890195767,0.4319525093252818,38,-0.05015765609264355,-0.07246280366878116,-1.4090084451122202,0.3594897056565006
2,-1.3588507890195767,0.4319525093252818,39,0.14020599490768829,0.008953355955501821,-1.2186447941118883,0.4409058652807836
2,-1.3588507890195767,0.4319525093252818,40,0.01536936998954057,0.09230159478368906,-1.3434814190300362,0.5242541041089709
2,-1.3588507890195767,0.4319525093252818,41,-0.1113216836414814,-0.10737513253199871,-1.470172472661058,0.3245773767932831
2,-1.3588507890195767,0.4319525093252818,42,0.3860139819072494,0.10089309697816058,-0.9728368071123272,0.5328456063034424
2,-1.3588507890195767,0.4319525093252818,43,-0.011232478687311212,0.47900572766393756,-1.370083267706888,0.9109582369892193
2,-1.3588507890195767,0.4319525093252818,44,0.1744202715846466,0.10784487447868837,-1.18443051743493,0.5397973838039701
2,-1.3588507890195767,0.4319525093252818,45,0.544436769696786,0.0952362460097783,-0.8144140193227907,0.52718875533506
2,-1.3588507890195767,0.4319525093252818,46,0.31010200768611196,-0.08496893209444034,-1.0487487813334648,0.34698357723084144
2,-1.3588507890195767,0.4319525093252818,47,-0.3356237536036104,-0.1789870175993077,-1.694474542623187,0.25296549172597405
2,-1.3588507890195767,0.4319525093252818,48,-0.3216114399031846,0.0905207635150389,-1.6804622289227613,0.5224732728403207
2,-1.3588507890195767,0.4319525093252818,49,-0.4134590634839732,-0.08019806367244764,-1.7723098525035499,0.35175444565283415
2,-1.3588507890195767,0.4319525093252818,50,-0.0937368790086487,-0.09709701845046652,-1.4525876680282255,0.33485549087481525
3,-1.250464399069918,-0.12361587081155015,1,-0.26411658984205855,0.014038787330237487,-1.5145809889119766,-0.10957708348131266
3,-1.250464399069918,-0.12361587081155015,2,-0.10803662849627707,0.12501407972545053,-1.358501027566195,0.001398208913900384
3,-1.250464399069918,-0.12361587081155015,3,-0.19646101403333666,-0.17074324192340545,-1.4469254131032547,-0.29435911273495563
3,-1.250464399069918,-0.12361587081155015,4,0.02700038839276536,0.03670304634567771,-1.2234640106771526,-0.08691282446587244
3,-1.250464399069918,-0.12361587081155015,5,-0.36160645300692723,0.09773494713934044,-1.6120708520768452,-0.025880923672209705
3,-1.250464399069918,-0.12361587081155015,6,0.7118943961093246,5.218779391253693e-4,-0.5385700029605934,-0.12309399287242478
3,-1.250464399069918,-0.12361587081155015,7,0.11970867505940337,0.16920534502975731,-1.1307557240105146,0.045589474218207166
3,-1.250464399069918,-0.12361587081155015,8,0.2430747210979651,0.12382824060451278,-1.007389677971953,2.1236979296263003e-4
3,-1.250464399069918,-0.12361587081155015,9,0.3356487992987556,-0.1807787304028407,-0.9148155997711624,-0.3043946012143909
3,-1.250464399069918,-0.12361587081155015,10,0.4416742100634385,0.23643264689506974,-0.8087901890064795,0.11281677608351959
3,-1.250464399069918,-0.12361587081155015,11,-0.10747987209660939,-0.14879368548968983,-1.3579442711665275,-0.27240955630124
3,-1.250464399069918,-0.12361587081155015,12,-0.025273160444986533,-0.16082177977054685,-1.2757375595149045,-0.284437650582097
3,-1.250464399069918,-0.12361587081155015,13,0.1431506282422457,0.4342208005293999,-1.1073137708276724,0.3106049297178497
3,-1.250464399069918,-0.12361587081155015,14,-0.2327940611525483,-0.029510024660757406,-1.4832584602224663,-0.15312589547230757
3,-1.250464399069918,-0.12361587081155015,15,0.12246167682598849,-0.20605952717363152,-1.1280027222439295,-0.32967539798518164
3,-1.250464399069918,-0.12361587081155015,16,-0.15927473253397487,9.287938971376417e-4,-1.409739131603893,-0.12268707691441251
3,-1.250464399069918,-0.12361587081155015,17,-0.17988650373350606,0.05089325454073215,-1.430350902803424,-0.072722616270818
3,-1.250464399069918,-0.12361587081155015,18,0.12007003538427369,-0.23258420486307183,-1.1303943636856444,-0.356200075674622
3,-1.250464399069918,-0.12361587081155015,19,0.13617814549183926,0.06303553965229915,-1.1142862535780789,-0.060580331159251
3,-1.250464399069918,-0.12361587081155015,20,-0.2803826391940206,0.20889843645963801,-1.5308470382639388,0.08528256564808787
3,-1.250464399069918,-0.12361587081155015,21,-0.17637959057713187,-0.027578382884875175,-1.42684398964705,-0.15119425369642533
3,-1.250464399069918,-0.12361587081155015,22,0.13609942120923335,0.4052968375155632,-1.1143649778606846,0.2816809667040131
3,-1.250464399069918,-0.12361587081155015,23,-0.30299825301603567,0.21649852805692008,-1.5534626520859538,0.09288265724536993
3,-1.250464399069918,-0.12361587081155015,24,-0.05497980983586312,-0.017401741444131827,-1.3054442089057812,-0.141017612255682
3,-1.250464399069918,-0.12361587081155015,25,-0.05953113468880723,0.019142955705966493,-1.3099955337587252,-0.10447291510558365
3,-1.250464399069918,-0.12361587081155015,26,-0.016097329277429517,0.3033823020762548,-1.2665617283473476,0.17976643126470462
3,-1.250464399069918,-0.12361587081155015,27,-0.01621305140119399,-0.013441707957128022,-1.266677450471112,-0.13705757876867816
3,-1.250464399069918,-0.12361587081155015,28,-0.06441235018158599,0.04924153065603582,-1.314876749251504,-0.07437434015551433
3,-1.250464399069918,-0.12361587081155015,29,-0.05856531460033842,-0.21622080922749626,-1.3090297136702564,-0.33983668003904643
3,-1.250464399069918,-0.12361587081155015,30,0.056297681032700685,-0.187015206780739,-1.1941667180372173,-0.31063107759228914
3,-1.250464399069918,-0.12361587081155015,31,0.019026086449280184,0.005225362402430978,-1.2314383126206379,-0.11839050840911917
3,-1.250464399069918,-0.12361587081155015,32,-0.03545481068120237,-0.20193614605766103,-1.2859192097511203,-0.3255520168692112
3,-1.250464399069918,-0.12361587081155015,33,-0.009256265845928277,0.22350923070808504,-1.2597206649158463,0.09989335989653489
3,-1.250464399069918,-0.12361587081155015,34,-0.21026569823933786,-0.40181852430347137,-1.4607300973092558,-0.5254343951150215
3,-1.250464399069918,-0.12361587081155015,35,0.17715707274054684,-0.05357964831784108,-1.073307326329371,-0.17719551912939124
3,-1.250464399069918,-0.12361587081155015,36,-0.17634398798339943,-0.4430187367509927,-1.4268083870533175,-0.5666346075625428
3,-1.250464399069918,-0.12361587081155015,37,-0.22757764026237048,0.10625028473030292,-1.4780420393322884,-0.017365586081247233
3,-1.250464399069918,-0.12361587081155015,38,-0.04970946948670151,-0.16324696815740689,-1.3001738685566195,-0.28686283896895703
3,-1.250464399069918,-0.12361587081155015,39,-0.04368652308216523,-0.21918128682635604,-1.2941509221520833,-0.3427971576379062
3,-1.250464399069918,-0.12361587081155015,40,0.007023667351231767,-0.029959491753899857,-1.2434407317186862,-0.15357536256545
3,-1.250464399069918,-0.12361587081155015,41,-0.3144603278606221,-0.45724262777522967,-1.5649247269305402,-0.5808584985867798
3,-1.250464399069918,-0.12361587081155015,42,-0.010002999593077985,0.4842988957850992,-1.260467398662996,0.3606830249735491
3,-1.250464399069918,-0.12361587081155015,43,-0.4370462916697449,-0.23412555455794185,-1.6875106907396629,-0.357741425369492
3,-1.250464399069918,-0.12361587081155015,44,0.01419388111785259,-0.20104895965998648,-1.2362705179520654,-0.3246648304715366
3,-1.250464399069918,-0.12361587081155015,45,-0.26960075611693207,-0.18024101955125849,-1.52006515518685,-0.3038568903628086
3,-1.250464399069918,-0.12361587081155015,46,-0.18944027469380428,-0.11322454080327835,-1.4399046737637222,-0.2368404116148285
3,-1.250464399069918,-0.12361587081155015,47,0.2542957276634003,0.5870680050606826,-0.9961686714065177,0.46345213424913245
3,-1.250464399069918,-0.12361587081155015,48,0.04937156214047676,-0.04235916365755811,-1.2010928369294414,-0.16597503446910827
3,-1.250464399069918,-0.12361587081155015,49,-0.38122094510851096,-0.13730337579822277,-1.631685344178429,-0.26091924660977295
3,-1.250464399069918,-0.12361587081155015,50,-0.5044436210758837,-0.15690561301249964,-1.7549080201458018,-0.2805214838240498
4,-1.1605859194769501,0.9265654761888766,1,-0.20155881693900266,0.3830350392099792,-1.3621447364159527,1.309600515398856
4,-1.1605859194769501,0.9265654761888766,2,0.0015986738598722052,-0.009080381615407954,-1.158987245617078,0.9174850945734687
4,-1.1605859194769501,0.9265654761888766,3,-0.0746346590302716,-0.05358280182747012,-1.2352205785072217,0.8729826743614065
4,-1.1605859194769501,0.9265654761888766,4,-0.36976287605889563,-0.00487498265530392,-1.5303487955358457,0.9216904935335727
4,-1.1605859194769501,0.9265654761888766,5,-0.3420751393986394,-0.25753928113759794,-1.5026610588755895,0.6690261950512787
4,-1.1605859194769501,0.9265654761888766,6,-0.24862942323682163,-0.1847944479782126,-1.4092153427137717,0.741771028210664
4,-1.1605859194769501,0.9265654761888766,7,-0.001850385970840334,0.404974884534052,-1.1624363054477904,1.3315403607229286
4,-1.1605859194769501,0.9265654761888766,8,-0.25634741667432775,0.0059068054800518015,-1.416933336151278,0.9324722816689285
4,-1.1605859194769501,0.9265654761888766,9,-0.2816306244197384,-0.276449679444169,-1.4422165438966885,0.6501157967447077
4,-1.1605859194769501,0.9265654761888766,10,0.6184186106736196,0.13511652954919698,-0.5421673088033305,1.0616820057380736
4,-1.1605859194769501,0.9265654761888766,11,0.10052685972160098,0.07083658084218176,-1.0600590597553492,0.9974020570310584
4,-1.1605859194769501,0.9265654761888766,12,-0.21517687743620023,0.11897515551394604,-1.3757627969131503,1.0455406317028226
4,-1.1605859194769501,0.9265654761888766,13,0.2889491516094851,0.13773900643536321,-0.871636767867465,1.0643044826242398
4,-1.1605859194769501,0.9265654761888766,14,0.5200301233978226,-0.16270172893207654,-0.6405557960791275,0.7638637472568001
4,-1.1605859194769501,0.9265654761888766,15,-0.16544221030620535,-0.08418264287787351,-1.3260281297831555,0.8423828333110032
4,-1.1605859194769501,0.9265654761888766,16,0.5366750701014983,0.35263326431259717,-0.6239108493754518,1.2791987405014738
4,-1.1605859194769501,0.9265654761888766,17,-0.034909963469621684,-0.06789471901937671,-1.1954958829465718,0.8586707571694999
4,-1.1605859194769501,0.9265654761888766,18,-0.27023977375069574,-0.3039923778037066,-1.430825693227646,0.62257309838517
4,-1.1605859194769501,0.9265654761888766,19,0.1462080382652182,-0.2044173787505498,-1.014377881211732,0.7221480974383269
4,-1.1605859194769501,0.9265654761888766,20,0.06779997177365302,0.015861407403596206,-1.092785947703297,0.9424268835924728
4,-1.1605859194769501,0.9265654761888766,21,0.5422838689547057,0.38809196758139514,-0.6183020505222444,1.3146574437702718
4,-1.1605859194769501,0.9265654761888766,22,0.05402556247547028,-0.011375264458499838,-1.10656035700148,0.9151902117303768
4,-1.1605859194769501,0.9265654761888766,23,0.17388279385116023,0.010339314148244589,-0.9867031256257899,0.9369047903371213
4,-1.1605859194769501,0.9265654761888766,24,0.049305839394848956,-0.0804071819389574,-1.1112800800821012,0.8461582942499193
4,-1.1605859194769501,0.9265654761888766,25,0.01663218505649069,-0.15127222902188647,-1.1439537344204593,0.7752932471669902
4,-1.1605859194769501,0.9265654761888766,26,-0.27584409336875154,0.2618455838277405,-1.4364300128457017,1.1884110600166171
4,-1.1605859194769501,0.9265654761888766,27,0.07034148237014233,0.24716619329778694,-1.0902444371068079,1.1737316694866635
4,-1.1605859194769501,0.9265654761888766,28,0.3733577799015288,0.46320022762970986,-0.7872281395754213,1.3897657038185864
4,-1.1605859194769501,0.9265654761888766,29,-0.0470121112769319,0.4611672437752585,-1.207598030753882,1.3877327199641352
4,-1.1605859194769501,0.9265654761888766,30,0.37548886548497024,0.1114345767214344,-0.7850970539919799,1.038000052910311
4,-1.1605859194769501,0.9265654761888766,31,-0.33300810378780404,-0.163354236018087,-1.4935940232647542,0.7632112401707897
4,-1.1605859194769501,0.9265654761888766,32,0.3480400162056347,0.048580967953338966,-0.8125459032713154,0.9751464441422156
4,-1.1605859194769501,0.9265654761888766,33,0.11561977905419409,-0.026965256436387936,-1.044966140422756,0.8996002197524887
4,-1.1605859194769501,0.9265654761888766,34,-0.37137162852669964,-0.2200957672603106,-1.5319575480036498,0.7064697089285661
4,-1.1605859194769501,0.9265654761888766,35,0.18782390024678655,0.022207081950949326,-0.9727620192301636,0.948772558139826
4,-1.1605859194769501,0.9265654761888766,36,0.03938593860752287,-0.10338196570501153,-1.1211999808694273,0.8231835104838651
4,-1.1605859194769501,0.9265654761888766,37,0.07734830780825615,0.513045712391156,-1.083237611668694,1.4396111885800327
4,-1.1605859194769501,0.9265654761888766,38,-0.39019744515766686,0.08137991830042915,-1.550783364634617,1.0079453944893058
4,-1.1605859194769501,0.9265654761888766,39,0.021385148409900974,-0.19480905073587762,-1.139200771067049,0.731756425452999
4,-1.1605859194769501,0.9265654761888766,40,-0.18100028419538985,-0.19232638935481602,-1.34158620367234,0.7342390868340606
4,-1.1605859194769501,0.9265654761888766,41,-0.18238007542937923,0.11098718616207352,-1.3429659949063293,1.0375526623509501
4,-1.1605859194769501,0.9265654761888766,42,0.35705505173045166,-0.1949989225269009,-0.8035308677464985,0.7315665536619758
4,-1.1605859194769501,0.9265654761888766,43,-0.08280611471193274,-0.21217100421491003,-1.2433920341888829,0.7143944719739665
4,-1.1605859194769501,0.9265654761888766,44,0.028918892232457968,0.30581523314451514,-1.1316670272444922,1.2323807093333918
4,-1.1605859194769501,0.9265654761888766,45,-0.30017057422142873,-0.1868231660020349,-1.4607564936983788,0.7397423101868417
4,-1.1605859194769501,0.9265654761888766,46,-0.1666008504960561,-0.2558551721167099,-1.3271867699730062,0.6707103040721667
4,-1.1605859194769501,0.9265654761888766,47,0.43900570018579077,0.14194354424048286,-0.7215802192911593,1.0685090204293595
4,-1.1605859194769501,0.9265654761888766,48,-0.32452111159331265,-0.08498009331877976,-1.4851070310702628,0.8415853828700969
4,-1.1605859194769501,0.9265654761888766,49,-0.13284999934148634,0.2989223151657338,-1.2934359188184366,1.2254877913546105
4,-1.1605859194769501,0.9265654761888766,50,0.24727833294067708,-0.4008950002278721,-0.913307586536273,0.5256704759610045
5,-1.1562802837932606,1.8705522215842376,1,0.14246805242468502,0.02256710526998614,-1.0138122313685756,1.8931193268542237
5,-1.1562802837932606,1.8705522215842376,2,0.05337410601072619,0.627432480868924,-1.1029061777825344,2.4979847024531616
5,-1.1562802837932606,1.8705522215842376,3,0.24805979284311738,0.39151445170080174,-0.9082204909501432,2.262066673285039
5,-1.1562802837932606,1.8705522215842376,4,-0.036806011147315194,-0.09658718785403805,-1.1930862949405758,1.7739650337301995
5,-1.1562802837932606,1.8705522215842376,5,-0.2876135470262186,-0.633594348028725,-1.4438938308194793,1.2369578735555127
5,-1.1562802837932606,1.8705522215842376,6,0.5581207627689089,0.4487188124944992,-0.5981595210243518,2.319271034078737
5,-1.1562802837932606,1.8705522215842376,7,0.02207646047569323,0.2468265081059522,-1.1342038233175673,2.1173787296901896
5,-1.1562802837932606,1.8705522215842376,8,0.07985461180086187,0.13836141363609586,-1.0764256719923988,2.0089136352203334
5,-1.1562802837932606,1.8705522215842376,9,0.06455563973641361,-0.06995716020174401,-1.091724644056847,1.8005950613824937
5,-1.1562802837932606,1.8705522215842376,10,0.23897374005048602,-0.033342460779256795,-0.9173065437427746,1.8372097608049809
5,-1.1562802837932606,1.8705522215842376,11,-0.01720089196143644,-0.049061124204464485,-1.173481175754697,1.821491097379773
5,-1.1562802837932606,1.8705522215842376,12,0.2628177960683994,-0.09323036370607989,-0.8934624877248613,1.7773218578781578
5,-1.1562802837932606,1.8705522215842376,13,-0.47629104558806784,0.3149464249448166,-1.6325713293813284,2.1854986465290542
5,-1.1562802837932606,1.8705522215842376,14,-0.5087449496772255,-0.04360350419961066,-1.665025233470486,1.826948717384627
5,-1.1562802837932606,1.8705522215842376,15,0.0987656160347329,0.29944472025796265,-1.0575146677585276,2.1699969418422
5,-1.1562802837932606,1.8705522215842376,16,0.28909674658867973,0.3235320587749146,-0.8671835372045809,2.194084280359152
5,-1.1562802837932606,1.8705522215842376,17,0.006739990167515715,-0.13119729249018114,-1.1495402936257448,1.7393549290940564
5,-1.1562802837932606,1.8705522215842376,18,-0.5256702124479135,0.020452960297348288,-1.681950496241174,1.8910051818815858
5,-1.1562802837932606,1.8705522215842376,19,0.32044777447539047,-0.06155202732646989,-0.8358325093178702,1.8090001942577678
5,-1.1562802837932606,1.8705522215842376,20,-0.1511061201722306,0.13308329090506943,-1.3073864039654912,2.003635512489307
5,-1.1562802837932606,1.8705522215842376,21,-0.38373459986182334,-0.31494807663403757,-1.540014883655084,1.5556041449502
5,-1.1562802837932606,1.8705522215842376,22,-0.1271431657979943,0.1280025459092713,-1.2834234495912549,1.998554767493509
5,-1.1562802837932606,1.8705522215842376,23,-0.33579410863750864,0.08171192108914073,-1.4920743924307693,1.9522641426733784
5,-1.1562802837932606,1.8705522215842376,24,-0.06679949236615935,-0.07064933637913585,-1.22307977615942,1.7999028852051018
5,-1.1562802837932606,1.8705522215842376,25,-0.2630298633964464,-0.203199361209997,-1.419310147189707,1.6673528603742407
5,-1.1562802837932606,1.8705522215842376,26,0.775492005912981,-0.04862226499350963,-0.3807882778802797,1.821929956590728
5,-1.1562802837932606,1.8705522215842376,27,-0.04337322638031036,-0.09011036492493958,-1.199653510173571,1.780441856659298
5,-1.1562802837932606,1.8705522215842376,28,-0.44660249193900625,-0.20060065545772454,-1.602882775732267,1.669951566126513
5,-1.1562802837932606,1.8705522215842376,29,-0.28394256781459687,0.3634337842841475,-1.4402228516078575,2.233986005868385
